,Date,Citywide Mean E Coli Level
170,2008-06-11,15.283333333333335
171,2008-06-12,217.59444444444443
172,2008-06-13,296.66666666666663
173,2008-06-14,8.65
174,2008-06-16,16.644444444444435
175,2008-06-17,16.266666666666666
176,2008-06-18,11.344444444444445
177,2008-06-19,33.6888888888889
178,2008-06-20,6.455555555555555
179,2008-06-23,139.05555555555554
180,2008-06-24,32.21666666666667
181,2008-06-25,34.28888888888889
182,2008-06-26,21.888888888888893
183,2008-06-27,130.11666666666667
184,2008-06-28,10.0
185,2008-06-30,187.38888888888894
186,2008-07-01,19.13888888888889
187,2008-07-02,12.372222222222224
188,2008-07-03,503.88888888888897
189,2008-07-04,214.71666666666667
190,2008-07-05,107.7
191,2008-07-07,13.955555555555554
192,2008-07-08,88.78333333333336
193,2008-07-09,132.9111111111111
